4360,Region3_DJF_Aqua/Aqua_CorrectedReflectance20091203_-135--114_-15--1.jpeg,1259,280,1812,847,Flower
4363,Region1_MAM_Terra/Terra_CorrectedReflectance20110508_-61--40_10-24.jpeg,,,,,
4364,Region3_SON_Aqua/Aqua_CorrectedReflectance20100916_-135--114_-15--1.jpeg,575,873,1609,1385,Fish
4366,Region3_SON_Terra/Terra_CorrectedReflectance20070925_-135--114_-15--1.jpeg,839,22,2099,846,Flower
4367,Region1_DJF_Terra/Terra_CorrectedReflectance20121214_-61--40_10-24.jpeg,102,65,689,521,Gravel
4370,Region3_SON_Terra/Terra_CorrectedReflectance20080917_-135--114_-15--1.jpeg,168,358,1262,1292,Fish
4372,Region3_SON_Aqua/Aqua_CorrectedReflectance20111125_-135--114_-15--1.jpeg,113,716,1239,1358,Gravel
4373,Region3_DJF_Terra/Terra_CorrectedReflectance20131203_-135--114_-15--1.jpeg,274,486,1914,1394,Flower
4374,Region1_DJF_Terra/Terra_CorrectedReflectance20161203_-61--40_10-24.jpeg,263,294,1143,676,Fish
4375,Region1_DJF_Terra/Terra_CorrectedReflectance20161203_-61--40_10-24.jpeg,505,850,1175,1374,Gravel
4377,Region3_SON_Aqua/Aqua_CorrectedReflectance20070917_-135--114_-15--1.jpeg,1343,31,1930,747,Flower
4378,Region3_SON_Aqua/Aqua_CorrectedReflectance20070917_-135--114_-15--1.jpeg,77,198,496,669,Gravel
4379,Region3_SON_Aqua/Aqua_CorrectedReflectance20070917_-135--114_-15--1.jpeg,34,14,608,188,Sugar
4380,Region3_SON_Aqua/Aqua_CorrectedReflectance20070917_-135--114_-15--1.jpeg,588,1077,858,1344,Sugar
4382,Region2_DJF_Aqua/Aqua_CorrectedReflectance20080117_159-180_8-22.jpeg,1379,327,2099,723,Gravel
4383,Region2_DJF_Aqua/Aqua_CorrectedReflectance20080117_159-180_8-22.jpeg,53,843,447,1231,Sugar
4384,Region2_DJF_Aqua/Aqua_CorrectedReflectance20080117_159-180_8-22.jpeg,1465,921,2067,1347,Sugar
4385,Region1_MAM_Terra/Terra_CorrectedReflectance20070329_-61--40_10-24.jpeg,1049,446,1786,911,Fish
4387,Region2_DJF_Terra/Terra_CorrectedReflectance20080207_159-180_8-22.jpeg,1798,919,2099,1397,Sugar
4388,Region2_DJF_Terra/Terra_CorrectedReflectance20080207_159-180_8-22.jpeg,1213,729,1826,1161,Gravel
4389,Region2_DJF_Aqua/Aqua_CorrectedReflectance20100109_159-180_8-22.jpeg,1488,526,2099,1233,Flower
4390,Region3_DJF_Aqua/Aqua_CorrectedReflectance20091211_-135--114_-15--1.jpeg,1209,355,2098,1317,Flower
4391,Region3_DJF_Aqua/Aqua_CorrectedReflectance20091211_-135--114_-15--1.jpeg,532,534,1172,1167,Sugar
4392,Region3_DJF_Terra/Terra_CorrectedReflectance20151211_-135--114_-15--1.jpeg,721,431,2099,912,Fish
4393,Region3_DJF_Terra/Terra_CorrectedReflectance20151211_-135--114_-15--1.jpeg,429,974,2042,1399,Flower
4394,Region3_DJF_Terra/Terra_CorrectedReflectance20151211_-135--114_-15--1.jpeg,1034,27,2090,516,Gravel
4395,Region1_DJF_Aqua/Aqua_CorrectedReflectance20100213_-61--40_10-24.jpeg,9,603,716,1393,Sugar
4396,Region1_DJF_Aqua/Aqua_CorrectedReflectance20100213_-61--40_10-24.jpeg,576,28,1619,512,Sugar
4398,Region1_MAM_Terra/Terra_CorrectedReflectance20150411_-61--40_10-24.jpeg,516,256,1360,565,Sugar
4399,Region2_DJF_Terra/Terra_CorrectedReflectance20170106_159-180_8-22.jpeg,389,737,1118,1399,Sugar
4400,Region1_DJF_Aqua/Aqua_CorrectedReflectance20131223_-61--40_10-24.jpeg,1001,518,1568,1146,Sugar
4402,Region3_SON_Terra/Terra_CorrectedReflectance20170906_-135--114_-15--1.jpeg,1127,146,2085,1261,Flower
4406,Region1_MAM_Terra/Terra_CorrectedReflectance20130319_-61--40_10-24.jpeg,24,433,616,1011,Gravel
4409,Region3_DJF_Aqua/Aqua_CorrectedReflectance20141211_-135--114_-15--1.jpeg,1178,435,1991,905,Gravel
4411,Region3_DJF_Aqua/Aqua_CorrectedReflectance20141211_-135--114_-15--1.jpeg,264,339,960,824,Gravel
4413,Region3_SON_Aqua/Aqua_CorrectedReflectance20071007_-135--114_-15--1.jpeg,,,,,
4414,Region1_MAM_Terra/Terra_CorrectedReflectance20160506_-61--40_10-24.jpeg,1000,1146,1688,1360,Fish
4415,Region1_MAM_Terra/Terra_CorrectedReflectance20160506_-61--40_10-24.jpeg,394,1008,976,1257,Sugar
4416,Region3_SON_Aqua/Aqua_CorrectedReflectance20141117_-135--114_-15--1.jpeg,167,614,1000,1328,Gravel
4418,Region2_DJF_Aqua/Aqua_CorrectedReflectance20130118_159-180_8-22.jpeg,1092,1192,1789,1399,Sugar
4419,Region2_DJF_Aqua/Aqua_CorrectedReflectance20130118_159-180_8-22.jpeg,1101,534,2099,1185,Gravel
4420,Region2_DJF_Terra/Terra_CorrectedReflectance20110121_159-180_8-22.jpeg,3,3,2093,1196,Fish
4422,Region2_DJF_Terra/Terra_CorrectedReflectance20111216_159-180_8-22.jpeg,121,222,2071,821,Fish
4424,Region2_DJF_Aqua/Aqua_CorrectedReflectance20090105_159-180_8-22.jpeg,26,613,1030,900,Fish
4425,Region2_DJF_Aqua/Aqua_CorrectedReflectance20090105_159-180_8-22.jpeg,1644,455,2090,840,Gravel
4427,Region1_DJF_Aqua/Aqua_CorrectedReflectance20150119_-61--40_10-24.jpeg,249,254,1203,976,Gravel
4429,Region1_MAM_Aqua/Aqua_CorrectedReflectance20130414_-61--40_10-24.jpeg,22,479,747,1050,Sugar
4430,Region2_DJF_Terra/Terra_CorrectedReflectance20080131_159-180_8-22.jpeg,676,29,2063,1048,Gravel
4432,Region3_DJF_Terra/Terra_CorrectedReflectance20110109_-135--114_-15--1.jpeg,1082,387,1658,945,Sugar
4435,Region1_MAM_Terra/Terra_CorrectedReflectance20120317_-61--40_10-24.jpeg,1279,380,1922,870,Sugar
4436,Region3_DJF_Aqua/Aqua_CorrectedReflectance20140213_-135--114_-15--1.jpeg,,,,,
4437,Region3_SON_Terra/Terra_CorrectedReflectance20140911_-135--114_-15--1.jpeg,,,,,
4438,Region3_DJF_Terra/Terra_CorrectedReflectance20121215_-135--114_-15--1.jpeg,,,,,
4440,Region3_SON_Terra/Terra_CorrectedReflectance20121009_-135--114_-15--1.jpeg,1268,410,1721,802,Sugar
4441,Region3_SON_Aqua/Aqua_CorrectedReflectance20141116_-135--114_-15--1.jpeg,,,,,
4442,Region1_MAM_Aqua/Aqua_CorrectedReflectance20120414_-61--40_10-24.jpeg,754,5,2008,873,Flower
4443,Region1_MAM_Aqua/Aqua_CorrectedReflectance20120414_-61--40_10-24.jpeg,175,89,976,748,Sugar
4445,Region1_MAM_Terra/Terra_CorrectedReflectance20140422_-61--40_10-24.jpeg,,,,,
4446,Region1_MAM_Aqua/Aqua_CorrectedReflectance20100325_-61--40_10-24.jpeg,,,,,
4447,Region3_DJF_Terra/Terra_CorrectedReflectance20160115_-135--114_-15--1.jpeg,1171,24,2099,1378,Flower
4449,Region1_DJF_Aqua/Aqua_CorrectedReflectance20150121_-61--40_10-24.jpeg,736,248,2072,1098,Gravel
4450,Region1_DJF_Aqua/Aqua_CorrectedReflectance20150121_-61--40_10-24.jpeg,61,809,542,1399,Sugar
4451,Region3_SON_Terra/Terra_CorrectedReflectance20121028_-135--114_-15--1.jpeg,1438,320,2099,865,Sugar
4452,Region1_DJF_Aqua/Aqua_CorrectedReflectance20120101_-61--40_10-24.jpeg,494,17,1839,549,Gravel
4453,Region1_DJF_Aqua/Aqua_CorrectedReflectance20120101_-61--40_10-24.jpeg,518,584,1752,903,Sugar
4454,Region1_MAM_Terra/Terra_CorrectedReflectance20110301_-61--40_10-24.jpeg,143,302,1322,970,Flower
4455,Region2_DJF_Terra/Terra_CorrectedReflectance20120202_159-180_8-22.jpeg,663,65,2088,1020,Sugar
4456,Region3_DJF_Terra/Terra_CorrectedReflectance20100108_-135--114_-15--1.jpeg,1607,429,2030,777,Flower
4457,Region3_DJF_Terra/Terra_CorrectedReflectance20100108_-135--114_-15--1.jpeg,11,23,552,791,Sugar
4458,Region3_DJF_Terra/Terra_CorrectedReflectance20100108_-135--114_-15--1.jpeg,371,289,1074,730,Sugar
4459,Region3_DJF_Terra/Terra_CorrectedReflectance20100108_-135--114_-15--1.jpeg,14,988,326,1399,Fish
4460,Region3_DJF_Terra/Terra_CorrectedReflectance20100108_-135--114_-15--1.jpeg,260,922,941,1268,Fish
4461,Region3_SON_Aqua/Aqua_CorrectedReflectance20161010_-135--114_-15--1.jpeg,2,9,2099,873,Gravel
4462,Region3_SON_Aqua/Aqua_CorrectedReflectance20161010_-135--114_-15--1.jpeg,241,892,993,1248,Fish
4463,Region3_SON_Aqua/Aqua_CorrectedReflectance20121119_-135--114_-15--1.jpeg,1501,271,2099,1158,Flower
4465,Region3_SON_Terra/Terra_CorrectedReflectance20161003_-135--114_-15--1.jpeg,1429,237,2099,1399,Gravel
4466,Region3_SON_Terra/Terra_CorrectedReflectance20161003_-135--114_-15--1.jpeg,663,115,1279,665,Gravel
4469,Region1_DJF_Terra/Terra_CorrectedReflectance20150111_-61--40_10-24.jpeg,328,302,1071,1111,Gravel
4470,Region3_SON_Terra/Terra_CorrectedReflectance20171017_-135--114_-15--1.jpeg,1259,1108,1945,1399,Sugar
4471,Region3_SON_Terra/Terra_CorrectedReflectance20171017_-135--114_-15--1.jpeg,474,737,1498,1039,Fish
4472,Region3_SON_Terra/Terra_CorrectedReflectance20171017_-135--114_-15--1.jpeg,503,1137,1211,1399,Fish
4473,Region1_MAM_Aqua/Aqua_CorrectedReflectance20070503_-61--40_10-24.jpeg,,,,,
4474,Region3_SON_Aqua/Aqua_CorrectedReflectance20090924_-135--114_-15--1.jpeg,1227,35,2099,627,Flower
4475,Region3_SON_Aqua/Aqua_CorrectedReflectance20090924_-135--114_-15--1.jpeg,198,224,1436,861,Fish
4478,Region2_DJF_Aqua/Aqua_CorrectedReflectance20170203_159-180_8-22.jpeg,1482,712,2099,1099,Sugar
4480,Region3_SON_Terra/Terra_CorrectedReflectance20170924_-135--114_-15--1.jpeg,299,759,877,1378,Flower
4481,Region1_MAM_Terra/Terra_CorrectedReflectance20110407_-61--40_10-24.jpeg,1040,18,1727,368,Flower
4483,Region1_MAM_Terra/Terra_CorrectedReflectance20110407_-61--40_10-24.jpeg,271,1007,742,1387,Gravel
4484,Region3_DJF_Aqua/Aqua_CorrectedReflectance20110127_-135--114_-15--1.jpeg,563,363,1419,1302,Gravel
4486,Region3_SON_Aqua/Aqua_CorrectedReflectance20141030_-135--114_-15--1.jpeg,,,,,
4487,Region2_DJF_Aqua/Aqua_CorrectedReflectance20070113_159-180_8-22.jpeg,1556,471,2094,1394,Gravel
4488,Region3_SON_Terra/Terra_CorrectedReflectance20140906_-135--114_-15--1.jpeg,89,664,1942,1277,Fish
4489,Region3_DJF_Aqua/Aqua_CorrectedReflectance20080125_-135--114_-15--1.jpeg,496,157,1655,626,Fish
4492,Region1_DJF_Terra/Terra_CorrectedReflectance20140125_-61--40_10-24.jpeg,125,1004,1156,1387,Fish
4493,Region3_SON_Aqua/Aqua_CorrectedReflectance20090923_-135--114_-15--1.jpeg,1746,125,2099,1165,Flower
4495,Region1_MAM_Aqua/Aqua_CorrectedReflectance20120530_-61--40_10-24.jpeg,1748,866,2099,1393,Gravel
4497,Region1_DJF_Terra/Terra_CorrectedReflectance20150202_-61--40_10-24.jpeg,951,352,2097,1399,Sugar
4500,Region3_DJF_Terra/Terra_CorrectedReflectance20160124_-135--114_-15--1.jpeg,,,,,
4504,Region1_DJF_Terra/Terra_CorrectedReflectance20170213_-61--40_10-24.jpeg,,,,,
4505,Region3_DJF_Aqua/Aqua_CorrectedReflectance20080112_-135--114_-15--1.jpeg,184,151,1549,638,Fish
4507,Region1_DJF_Aqua/Aqua_CorrectedReflectance20140125_-61--40_10-24.jpeg,669,15,1742,865,Gravel
4508,Region2_DJF_Aqua/Aqua_CorrectedReflectance20081213_159-180_8-22.jpeg,775,132,1520,707,Flower
4509,Region2_DJF_Aqua/Aqua_CorrectedReflectance20081213_159-180_8-22.jpeg,51,11,802,578,Flower
4510,Region2_DJF_Aqua/Aqua_CorrectedReflectance20081213_159-180_8-22.jpeg,41,1023,1244,1324,Fish
4511,Region3_DJF_Aqua/Aqua_CorrectedReflectance20100214_-135--114_-15--1.jpeg,1533,852,2099,1399,Flower
4512,Region3_DJF_Aqua/Aqua_CorrectedReflectance20100214_-135--114_-15--1.jpeg,9,596,780,1203,Fish
4513,Region3_DJF_Aqua/Aqua_CorrectedReflectance20130124_-135--114_-15--1.jpeg,1498,769,2088,1290,Sugar
4515,Region1_MAM_Terra/Terra_CorrectedReflectance20140311_-61--40_10-24.jpeg,17,620,624,1226,Gravel
4516,Region1_MAM_Terra/Terra_CorrectedReflectance20140311_-61--40_10-24.jpeg,9,11,888,587,Gravel
4517,Region2_DJF_Terra/Terra_CorrectedReflectance20091224_159-180_8-22.jpeg,327,273,2028,766,Flower
4518,Region3_DJF_Terra/Terra_CorrectedReflectance20111202_-135--114_-15--1.jpeg,964,751,2095,1385,Flower
4519,Region3_DJF_Terra/Terra_CorrectedReflectance20111202_-135--114_-15--1.jpeg,960,134,1321,711,Fish
4522,Region1_DJF_Aqua/Aqua_CorrectedReflectance20090115_-61--40_10-24.jpeg,5,5,649,1143,Gravel
4523,Region2_DJF_Aqua/Aqua_CorrectedReflectance20170228_159-180_8-22.jpeg,380,619,1374,1152,Gravel
4524,Region3_SON_Aqua/Aqua_CorrectedReflectance20071121_-135--114_-15--1.jpeg,85,559,1178,1125,Sugar
4525,Region1_DJF_Aqua/Aqua_CorrectedReflectance20090201_-61--40_10-24.jpeg,386,603,1428,1379,Gravel
4526,Region1_DJF_Terra/Terra_CorrectedReflectance20101221_-61--40_10-24.jpeg,434,494,1931,1399,Sugar
4529,Region2_DJF_Terra/Terra_CorrectedReflectance20080204_159-180_8-22.jpeg,27,926,1660,1399,Fish
4530,Region2_DJF_Terra/Terra_CorrectedReflectance20080204_159-180_8-22.jpeg,8,12,843,742,Gravel
4533,Region3_DJF_Terra/Terra_CorrectedReflectance20091208_-135--114_-15--1.jpeg,1268,587,2098,1397,Flower
4535,Region3_SON_Terra/Terra_CorrectedReflectance20081031_-135--114_-15--1.jpeg,1418,774,2071,1290,Gravel
4537,Region1_MAM_Aqua/Aqua_CorrectedReflectance20140410_-61--40_10-24.jpeg,456,511,1991,1002,Sugar
4538,Region1_MAM_Aqua/Aqua_CorrectedReflectance20120412_-61--40_10-24.jpeg,90,249,1134,1110,Gravel
4541,Region1_MAM_Aqua/Aqua_CorrectedReflectance20140504_-61--40_10-24.jpeg,1156,1048,2090,1391,Flower
4542,Region1_MAM_Terra/Terra_CorrectedReflectance20090511_-61--40_10-24.jpeg,24,407,1095,1046,Fish
4545,Region3_SON_Aqua/Aqua_CorrectedReflectance20090913_-135--114_-15--1.jpeg,1145,497,1747,981,Gravel
4546,Region3_SON_Aqua/Aqua_CorrectedReflectance20090913_-135--114_-15--1.jpeg,19,589,754,1162,Sugar
4547,Region3_SON_Aqua/Aqua_CorrectedReflectance20090913_-135--114_-15--1.jpeg,1181,958,2099,1311,Flower
4549,Region1_MAM_Aqua/Aqua_CorrectedReflectance20160427_-61--40_10-24.jpeg,1049,366,1889,1296,Sugar
4552,Region3_SON_Aqua/Aqua_CorrectedReflectance20091109_-135--114_-15--1.jpeg,937,832,1370,1399,Fish
4554,Region3_DJF_Aqua/Aqua_CorrectedReflectance20080111_-135--114_-15--1.jpeg,5,855,568,1399,Gravel
4555,Region3_DJF_Aqua/Aqua_CorrectedReflectance20080111_-135--114_-15--1.jpeg,28,388,442,841,Gravel
4556,Region2_DJF_Aqua/Aqua_CorrectedReflectance20080210_159-180_8-22.jpeg,608,1062,2097,1399,Sugar
4557,Region2_DJF_Aqua/Aqua_CorrectedReflectance20080210_159-180_8-22.jpeg,1345,391,2047,1182,Gravel
4558,Region2_DJF_Aqua/Aqua_CorrectedReflectance20080210_159-180_8-22.jpeg,182,393,1263,712,Sugar
4559,Region1_DJF_Aqua/Aqua_CorrectedReflectance20071226_-61--40_10-24.jpeg,250,838,1129,1399,Sugar
4560,Region1_DJF_Aqua/Aqua_CorrectedReflectance20071226_-61--40_10-24.jpeg,1538,623,2082,1268,Sugar
4561,Region1_DJF_Aqua/Aqua_CorrectedReflectance20071226_-61--40_10-24.jpeg,95,409,1245,781,Gravel
4562,Region2_DJF_Terra/Terra_CorrectedReflectance20100124_159-180_8-22.jpeg,707,984,1621,1390,Gravel
4563,Region2_DJF_Terra/Terra_CorrectedReflectance20100124_159-180_8-22.jpeg,491,519,1737,949,Fish
4564,Region2_DJF_Terra/Terra_CorrectedReflectance20100124_159-180_8-22.jpeg,23,621,731,1153,Fish
4566,Region1_DJF_Terra/Terra_CorrectedReflectance20101204_-61--40_10-24.jpeg,187,410,1696,871,Fish
4567,Region2_DJF_Aqua/Aqua_CorrectedReflectance20130126_159-180_8-22.jpeg,9,686,1003,1167,Fish
4569,Region3_SON_Aqua/Aqua_CorrectedReflectance20151120_-135--114_-15--1.jpeg,98,571,1032,1358,Gravel
4570,Region3_SON_Aqua/Aqua_CorrectedReflectance20151120_-135--114_-15--1.jpeg,1393,83,1841,970,Sugar
4571,Region3_SON_Aqua/Aqua_CorrectedReflectance20080922_-135--114_-15--1.jpeg,300,875,2099,1399,Fish
4572,Region3_SON_Aqua/Aqua_CorrectedReflectance20080922_-135--114_-15--1.jpeg,260,33,1597,865,Fish
4573,Region3_SON_Terra/Terra_CorrectedReflectance20131116_-135--114_-15--1.jpeg,1342,62,2099,1263,Flower
4574,Region2_DJF_Terra/Terra_CorrectedReflectance20111212_159-180_8-22.jpeg,847,161,1572,681,Sugar
4575,Region2_DJF_Terra/Terra_CorrectedReflectance20111212_159-180_8-22.jpeg,833,901,1586,1214,Sugar
4576,Region2_DJF_Aqua/Aqua_CorrectedReflectance20130120_159-180_8-22.jpeg,825,223,1573,661,Fish
4577,Region2_DJF_Aqua/Aqua_CorrectedReflectance20130120_159-180_8-22.jpeg,857,728,1756,1005,Fish
4578,Region1_DJF_Aqua/Aqua_CorrectedReflectance20110228_-61--40_10-24.jpeg,,,,,
4579,Region3_SON_Aqua/Aqua_CorrectedReflectance20161015_-135--114_-15--1.jpeg,,,,,
4580,Region1_DJF_Aqua/Aqua_CorrectedReflectance20161214_-61--40_10-24.jpeg,,,,,
4581,Region1_MAM_Aqua/Aqua_CorrectedReflectance20080315_-61--40_10-24.jpeg,130,727,1008,1227,Gravel
4583,Region1_MAM_Aqua/Aqua_CorrectedReflectance20080315_-61--40_10-24.jpeg,1037,418,2070,1248,Fish
4584,Region3_SON_Terra/Terra_CorrectedReflectance20160921_-135--114_-15--1.jpeg,1538,56,2099,1066,Flower
4585,Region3_SON_Terra/Terra_CorrectedReflectance20160921_-135--114_-15--1.jpeg,339,752,1372,1241,Sugar
4586,Region2_DJF_Terra/Terra_CorrectedReflectance20151205_159-180_8-22.jpeg,1025,856,1518,1333,Sugar
4588,Region3_DJF_Terra/Terra_CorrectedReflectance20150221_-135--114_-15--1.jpeg,957,391,1878,715,Fish
4589,Region3_DJF_Terra/Terra_CorrectedReflectance20150221_-135--114_-15--1.jpeg,1310,1093,1813,1321,Sugar
4590,Region3_DJF_Terra/Terra_CorrectedReflectance20150221_-135--114_-15--1.jpeg,1463,1159,2091,1392,Sugar
4591,Region3_DJF_Terra/Terra_CorrectedReflectance20150221_-135--114_-15--1.jpeg,240,560,732,895,Sugar
4593,Region3_DJF_Terra/Terra_CorrectedReflectance20150221_-135--114_-15--1.jpeg,1590,142,1947,346,Sugar
4594,Region3_SON_Aqua/Aqua_CorrectedReflectance20080919_-135--114_-15--1.jpeg,,,,,
4595,Region1_DJF_Aqua/Aqua_CorrectedReflectance20171214_-61--40_10-24.jpeg,232,29,2093,1393,Gravel
4597,Region3_DJF_Terra/Terra_CorrectedReflectance20080204_-135--114_-15--1.jpeg,17,54,1007,926,Sugar
4598,Region3_DJF_Terra/Terra_CorrectedReflectance20080204_-135--114_-15--1.jpeg,1103,664,2025,1282,Sugar
4599,Region3_SON_Aqua/Aqua_CorrectedReflectance20141027_-135--114_-15--1.jpeg,,,,,
4601,Region2_DJF_Terra/Terra_CorrectedReflectance20170210_159-180_8-22.jpeg,15,739,1035,1151,Sugar
4603,Region1_MAM_Terra/Terra_CorrectedReflectance20160519_-61--40_10-24.jpeg,5,5,759,1093,Gravel
4604,Region1_MAM_Terra/Terra_CorrectedReflectance20160519_-61--40_10-24.jpeg,753,630,1674,914,Sugar
4605,Region1_DJF_Terra/Terra_CorrectedReflectance20100210_-61--40_10-24.jpeg,917,847,1712,1399,Sugar
4606,Region3_DJF_Aqua/Aqua_CorrectedReflectance20150208_-135--114_-15--1.jpeg,843,898,1637,1399,Gravel
4607,Region3_DJF_Terra/Terra_CorrectedReflectance20140223_-135--114_-15--1.jpeg,1283,944,2099,1399,Flower
4608,Region3_DJF_Terra/Terra_CorrectedReflectance20140223_-135--114_-15--1.jpeg,486,482,1264,1070,Sugar
4609,Region1_MAM_Terra/Terra_CorrectedReflectance20160315_-61--40_10-24.jpeg,,,,,
4610,Region1_DJF_Terra/Terra_CorrectedReflectance20150109_-61--40_10-24.jpeg,945,811,1699,1269,Gravel
4613,Region1_DJF_Terra/Terra_CorrectedReflectance20150109_-61--40_10-24.jpeg,391,587,876,1165,Sugar
4614,Region1_MAM_Terra/Terra_CorrectedReflectance20100422_-61--40_10-24.jpeg,696,186,1381,1013,Fish
4615,Region3_SON_Terra/Terra_CorrectedReflectance20091003_-135--114_-15--1.jpeg,1266,351,2009,1076,Flower
4618,Region3_SON_Terra/Terra_CorrectedReflectance20141027_-135--114_-15--1.jpeg,410,6,2064,559,Flower
4619,Region3_SON_Terra/Terra_CorrectedReflectance20141027_-135--114_-15--1.jpeg,178,607,1778,1254,Sugar
4620,Region1_DJF_Aqua/Aqua_CorrectedReflectance20110224_-61--40_10-24.jpeg,1400,674,2099,1399,Gravel
4622,Region3_DJF_Terra/Terra_CorrectedReflectance20091202_-135--114_-15--1.jpeg,1765,12,2097,991,Flower
4624,Region1_MAM_Terra/Terra_CorrectedReflectance20170525_-61--40_10-24.jpeg,563,760,1531,1313,Sugar
4625,Region2_DJF_Terra/Terra_CorrectedReflectance20100102_159-180_8-22.jpeg,,,,,
4627,Region1_MAM_Terra/Terra_CorrectedReflectance20140522_-61--40_10-24.jpeg,126,691,981,1246,Flower
4628,Region1_MAM_Terra/Terra_CorrectedReflectance20140522_-61--40_10-24.jpeg,682,507,2074,1394,Fish
4630,Region3_SON_Terra/Terra_CorrectedReflectance20111005_-135--114_-15--1.jpeg,1692,506,2099,1202,Flower
4631,Region3_SON_Terra/Terra_CorrectedReflectance20111005_-135--114_-15--1.jpeg,582,120,1022,634,Flower
4633,Region1_DJF_Terra/Terra_CorrectedReflectance20150110_-61--40_10-24.jpeg,48,574,990,1352,Gravel
4634,Region1_DJF_Terra/Terra_CorrectedReflectance20150110_-61--40_10-24.jpeg,1029,42,1832,934,Gravel
4635,Region3_DJF_Aqua/Aqua_CorrectedReflectance20151217_-135--114_-15--1.jpeg,314,38,960,346,Sugar
4637,Region3_DJF_Aqua/Aqua_CorrectedReflectance20090120_-135--114_-15--1.jpeg,478,765,1369,1335,Flower
4638,Region3_DJF_Terra/Terra_CorrectedReflectance20171203_-135--114_-15--1.jpeg,67,152,1381,925,Flower
4640,Region3_DJF_Aqua/Aqua_CorrectedReflectance20130207_-135--114_-15--1.jpeg,310,15,1475,859,Gravel
4641,Region2_DJF_Aqua/Aqua_CorrectedReflectance20120128_159-180_8-22.jpeg,307,304,948,904,Fish
4642,Region2_DJF_Aqua/Aqua_CorrectedReflectance20120128_159-180_8-22.jpeg,1477,496,2088,1348,Sugar
4643,Region3_SON_Aqua/Aqua_CorrectedReflectance20111025_-135--114_-15--1.jpeg,,,,,
4645,Region3_DJF_Terra/Terra_CorrectedReflectance20150109_-135--114_-15--1.jpeg,52,576,640,1114,Sugar
4647,Region3_DJF_Terra/Terra_CorrectedReflectance20101217_-135--114_-15--1.jpeg,1736,711,2068,813,Sugar
4648,Region3_DJF_Terra/Terra_CorrectedReflectance20101217_-135--114_-15--1.jpeg,11,327,712,1399,Sugar
4649,Region3_SON_Aqua/Aqua_CorrectedReflectance20111116_-135--114_-15--1.jpeg,61,446,1004,1134,Sugar
4651,Region2_DJF_Aqua/Aqua_CorrectedReflectance20140104_159-180_8-22.jpeg,458,518,2099,953,Fish
4652,Region3_DJF_Aqua/Aqua_CorrectedReflectance20110225_-135--114_-15--1.jpeg,46,46,1328,598,Sugar
4653,Region3_SON_Aqua/Aqua_CorrectedReflectance20111119_-135--114_-15--1.jpeg,21,636,2085,1254,Fish
4656,Region1_MAM_Terra/Terra_CorrectedReflectance20150330_-61--40_10-24.jpeg,1096,3,1399,375,Fish
4657,Region1_MAM_Terra/Terra_CorrectedReflectance20130312_-61--40_10-24.jpeg,559,4,2075,954,Fish
4659,Region1_MAM_Aqua/Aqua_CorrectedReflectance20120416_-61--40_10-24.jpeg,1104,415,1830,1100,Gravel
4660,Region2_DJF_Aqua/Aqua_CorrectedReflectance20151218_159-180_8-22.jpeg,29,804,450,1135,Sugar
4661,Region3_DJF_Terra/Terra_CorrectedReflectance20130130_-135--114_-15--1.jpeg,,,,,
4665,Region3_SON_Terra/Terra_CorrectedReflectance20090923_-135--114_-15--1.jpeg,1147,11,2099,816,Flower
4666,Region3_SON_Terra/Terra_CorrectedReflectance20090923_-135--114_-15--1.jpeg,12,15,723,954,Sugar
4667,Region3_SON_Terra/Terra_CorrectedReflectance20090923_-135--114_-15--1.jpeg,873,881,1951,1399,Gravel
4668,Region2_DJF_Aqua/Aqua_CorrectedReflectance20150211_159-180_8-22.jpeg,709,440,2064,1085,Fish
4670,Region2_DJF_Aqua/Aqua_CorrectedReflectance20150211_159-180_8-22.jpeg,1352,81,1792,493,Sugar
4671,Region1_MAM_Terra/Terra_CorrectedReflectance20140522_-61--40_10-24.jpeg,126,691,981,1246,Flower
4672,Region1_MAM_Terra/Terra_CorrectedReflectance20140522_-61--40_10-24.jpeg,682,507,2074,1394,Fish
4675,Region3_SON_Terra/Terra_CorrectedReflectance20070921_-135--114_-15--1.jpeg,778,43,2042,704,Flower
4676,Region3_SON_Terra/Terra_CorrectedReflectance20070921_-135--114_-15--1.jpeg,1053,784,1683,1201,Gravel
4677,Region3_SON_Terra/Terra_CorrectedReflectance20070921_-135--114_-15--1.jpeg,98,726,543,1076,Sugar
4678,Region3_SON_Terra/Terra_CorrectedReflectance20120915_-135--114_-15--1.jpeg,258,474,1180,832,Sugar
4679,Region3_SON_Terra/Terra_CorrectedReflectance20120915_-135--114_-15--1.jpeg,12,14,601,743,Sugar
4680,Region1_MAM_Terra/Terra_CorrectedReflectance20070423_-61--40_10-24.jpeg,688,220,2080,1372,Flower
4681,Region2_DJF_Aqua/Aqua_CorrectedReflectance20080212_159-180_8-22.jpeg,,,,,
4682,Region1_MAM_Terra/Terra_CorrectedReflectance20140517_-61--40_10-24.jpeg,276,273,1085,493,Fish
4683,Region1_MAM_Terra/Terra_CorrectedReflectance20140517_-61--40_10-24.jpeg,135,623,838,1001,Fish
4684,Region2_DJF_Aqua/Aqua_CorrectedReflectance20091219_159-180_8-22.jpeg,1054,370,2084,824,Fish
4685,Region2_DJF_Terra/Terra_CorrectedReflectance20170218_159-180_8-22.jpeg,11,161,2098,1133,Fish
