subject_id,project_id,workflow_id,subject_set_id,metadata,locations,classifications_count,retired_at,retirement_reason,created_at,updated_at
27142936,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160517_-61--40_10-24.jpeg"",""id"":""905""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0afeb078-e78e-4ed4-9c04-749c1ed29827.jpeg""}",3,,,2018-10-28 11:49:43 UTC,2018-10-28 11:49:43 UTC
27142937,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160518_-61--40_10-24.jpeg"",""id"":""906""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/350ae286-47ef-4c9c-bddc-10b161e5c351.jpeg""}",1,,,2018-10-28 11:49:45 UTC,2018-10-28 11:49:45 UTC
27142938,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160519_-61--40_10-24.jpeg"",""id"":""907""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a6ae6b05-dd1d-4a40-8845-68b0481b6ebc.jpeg""}",3,,,2018-10-28 11:49:46 UTC,2018-10-28 11:49:46 UTC
27142939,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160520_-61--40_10-24.jpeg"",""id"":""908""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/51f026b4-a66c-4866-b1dd-e201ce0e2106.jpeg""}",1,,,2018-10-28 11:49:47 UTC,2018-10-28 11:49:47 UTC
27142940,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160521_-61--40_10-24.jpeg"",""id"":""909""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/460785e9-0967-4edb-bcd5-e45a17dfd671.jpeg""}",3,,,2018-10-28 11:49:49 UTC,2018-10-28 11:49:49 UTC
27142941,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160522_-61--40_10-24.jpeg"",""id"":""910""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c20b3104-3d39-48ba-b60d-adb21265a4e6.jpeg""}",2,,,2018-10-28 11:49:50 UTC,2018-10-28 11:49:50 UTC
27142942,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160523_-61--40_10-24.jpeg"",""id"":""911""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/14a46082-7948-418c-9d59-b4fbb5657781.jpeg""}",4,2018-11-02 13:39:55 UTC,classification_count,2018-10-28 11:49:51 UTC,2018-10-28 11:49:51 UTC
27142943,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160524_-61--40_10-24.jpeg"",""id"":""912""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0ef7c037-7c91-488f-938b-df53e03a7839.jpeg""}",2,,,2018-10-28 11:49:52 UTC,2018-10-28 11:49:52 UTC
27142944,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160525_-61--40_10-24.jpeg"",""id"":""913""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/626ca2db-d0d2-4c0a-ac22-f69e03cb1b0f.jpeg""}",1,,,2018-10-28 11:49:54 UTC,2018-10-28 11:49:54 UTC
27142945,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160526_-61--40_10-24.jpeg"",""id"":""914""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/66365640-0032-4599-aa50-10914349f8f1.jpeg""}",3,,,2018-10-28 11:49:55 UTC,2018-10-28 11:49:55 UTC
27142946,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160527_-61--40_10-24.jpeg"",""id"":""915""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/09377044-6ee8-4d58-978e-bbf727a8fab7.jpeg""}",1,,,2018-10-28 11:49:56 UTC,2018-10-28 11:49:56 UTC
27142947,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160528_-61--40_10-24.jpeg"",""id"":""916""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4041b123-b9ef-4acd-989a-2d7bd1ff2965.jpeg""}",1,,,2018-10-28 11:49:58 UTC,2018-10-28 11:49:58 UTC
27142948,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160529_-61--40_10-24.jpeg"",""id"":""917""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fbff171b-eae3-481c-ac6d-8cf91c5f339f.jpeg""}",4,2018-11-02 14:24:51 UTC,classification_count,2018-10-28 11:49:59 UTC,2018-10-28 11:49:59 UTC
27142949,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160530_-61--40_10-24.jpeg"",""id"":""918""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c175e502-0eb1-4719-a89e-b2d87fca8f82.jpeg""}",3,,,2018-10-28 11:50:00 UTC,2018-10-28 11:50:00 UTC
27142950,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20160531_-61--40_10-24.jpeg"",""id"":""919""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/113701cf-547c-41a5-9235-a0c65ec5c831.jpeg""}",3,,,2018-10-28 11:50:02 UTC,2018-10-28 11:50:02 UTC
27142951,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170301_-61--40_10-24.jpeg"",""id"":""920""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c793fd1b-4568-43de-9428-1146589d6773.jpeg""}",0,,,2018-10-28 11:50:03 UTC,2018-10-28 11:50:03 UTC
27142952,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170302_-61--40_10-24.jpeg"",""id"":""921""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1cb36491-0343-4c02-89ca-fa19bedebe16.jpeg""}",2,,,2018-10-28 11:50:06 UTC,2018-10-28 11:50:06 UTC
27142953,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170303_-61--40_10-24.jpeg"",""id"":""922""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/011a68ce-539d-4a03-a2cf-7d7f912f72cf.jpeg""}",1,,,2018-10-28 11:50:07 UTC,2018-10-28 11:50:07 UTC
27142954,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170304_-61--40_10-24.jpeg"",""id"":""923""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9db51285-d82d-4362-95c7-310a120081b7.jpeg""}",1,,,2018-10-28 11:50:08 UTC,2018-10-28 11:50:08 UTC
27142955,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170305_-61--40_10-24.jpeg"",""id"":""924""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/91705b6d-3807-493f-ba8b-5a36191bc50f.jpeg""}",2,,,2018-10-28 11:50:10 UTC,2018-10-28 11:50:10 UTC
27142956,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170306_-61--40_10-24.jpeg"",""id"":""925""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/02ef7aed-7fad-4322-af68-422efc1c8aa4.jpeg""}",1,,,2018-10-28 11:50:11 UTC,2018-10-28 11:50:11 UTC
27142957,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170307_-61--40_10-24.jpeg"",""id"":""926""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6186c4a0-809c-4394-b507-495692f5b3f2.jpeg""}",1,,,2018-10-28 11:50:12 UTC,2018-10-28 11:50:12 UTC
27142958,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170308_-61--40_10-24.jpeg"",""id"":""927""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dbc2e84b-2a1d-41aa-8622-d6f3a0ab92a9.jpeg""}",0,,,2018-10-28 11:50:14 UTC,2018-10-28 11:50:14 UTC
27142959,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170309_-61--40_10-24.jpeg"",""id"":""928""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/83c6b237-7b9f-4579-aeb9-b28ee48c6d66.jpeg""}",0,,,2018-10-28 11:50:15 UTC,2018-10-28 11:50:15 UTC
27142960,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170310_-61--40_10-24.jpeg"",""id"":""929""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/440fdcc6-26ba-43fa-83cd-19d64d0b2d3d.jpeg""}",4,2018-11-02 12:58:01 UTC,classification_count,2018-10-28 11:50:16 UTC,2018-10-28 11:50:16 UTC
27142961,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170311_-61--40_10-24.jpeg"",""id"":""930""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8ce20588-0968-4025-8ac4-63dad74c627b.jpeg""}",1,,,2018-10-28 11:50:18 UTC,2018-10-28 11:50:18 UTC
27142962,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170312_-61--40_10-24.jpeg"",""id"":""931""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f4c17f8c-e11d-4e5f-a1eb-e9f445c2a678.jpeg""}",2,,,2018-10-28 11:50:19 UTC,2018-10-28 11:50:19 UTC
27142963,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170313_-61--40_10-24.jpeg"",""id"":""932""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1652b5a5-b430-49b3-a3d0-dc00c6b305e0.jpeg""}",3,,,2018-10-28 11:50:21 UTC,2018-10-28 11:50:21 UTC
27142964,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170314_-61--40_10-24.jpeg"",""id"":""933""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4137b6a1-ecee-42e3-b46e-700800d7daf0.jpeg""}",0,,,2018-10-28 11:50:22 UTC,2018-10-28 11:50:22 UTC
27142965,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170315_-61--40_10-24.jpeg"",""id"":""934""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f151ea54-575c-42a6-a76e-7f4550dce73a.jpeg""}",0,,,2018-10-28 11:50:23 UTC,2018-10-28 11:50:23 UTC
27142966,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170316_-61--40_10-24.jpeg"",""id"":""935""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e37337ed-499b-4226-b216-122a7e311c02.jpeg""}",0,,,2018-10-28 11:50:25 UTC,2018-10-28 11:50:25 UTC
27142967,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170317_-61--40_10-24.jpeg"",""id"":""936""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f4869ea4-34bb-4339-8d72-aaca10587f2b.jpeg""}",4,2018-11-02 14:19:44 UTC,classification_count,2018-10-28 11:50:26 UTC,2018-10-28 11:50:26 UTC
27142968,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170318_-61--40_10-24.jpeg"",""id"":""937""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0bfb81cf-c7ad-44c4-a886-e9f4c4b57a39.jpeg""}",1,,,2018-10-28 11:50:27 UTC,2018-10-28 11:50:27 UTC
27142969,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170319_-61--40_10-24.jpeg"",""id"":""938""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/13b54ea1-eabe-4054-9d1c-52766657f6fa.jpeg""}",2,,,2018-10-28 11:50:29 UTC,2018-10-28 11:50:29 UTC
27142970,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170320_-61--40_10-24.jpeg"",""id"":""939""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b6494135-157b-4d09-8593-29eb49b001f0.jpeg""}",2,,,2018-10-28 11:50:30 UTC,2018-10-28 11:50:30 UTC
27142971,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170321_-61--40_10-24.jpeg"",""id"":""940""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/42fdcc51-0056-4631-9e12-d4d45606bc65.jpeg""}",2,,,2018-10-28 11:50:32 UTC,2018-10-28 11:50:32 UTC
27142972,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170322_-61--40_10-24.jpeg"",""id"":""941""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/5b63bd50-5265-479a-95ca-23f15ad04a59.jpeg""}",1,,,2018-10-28 11:50:33 UTC,2018-10-28 11:50:33 UTC
27142973,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170323_-61--40_10-24.jpeg"",""id"":""942""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0745b606-da89-4894-a823-96ea998c3c27.jpeg""}",3,,,2018-10-28 11:50:34 UTC,2018-10-28 11:50:34 UTC
27142974,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170324_-61--40_10-24.jpeg"",""id"":""943""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f962f73f-79db-4587-b334-ffc8be15505f.jpeg""}",3,,,2018-10-28 11:50:36 UTC,2018-10-28 11:50:36 UTC
27142975,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170325_-61--40_10-24.jpeg"",""id"":""944""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/efa98e00-6d3c-4573-b4b6-4ecad33465ac.jpeg""}",3,,,2018-10-28 11:50:37 UTC,2018-10-28 11:50:37 UTC
27142976,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170326_-61--40_10-24.jpeg"",""id"":""945""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/946ba374-4659-4430-8fb1-38c146d96030.jpeg""}",2,,,2018-10-28 11:50:38 UTC,2018-10-28 11:50:38 UTC
27142977,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170327_-61--40_10-24.jpeg"",""id"":""946""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b4428a77-daa8-46b2-9175-bca1bfd7d490.jpeg""}",0,,,2018-10-28 11:50:40 UTC,2018-10-28 11:50:40 UTC
27142978,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170328_-61--40_10-24.jpeg"",""id"":""947""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/34632392-ef53-43eb-96e0-188a0121b509.jpeg""}",2,,,2018-10-28 11:50:41 UTC,2018-10-28 11:50:41 UTC
27142979,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170329_-61--40_10-24.jpeg"",""id"":""948""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/4bee7402-e582-4fbf-8181-c503abd7f878.jpeg""}",1,,,2018-10-28 11:50:42 UTC,2018-10-28 11:50:42 UTC
27142980,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170330_-61--40_10-24.jpeg"",""id"":""949""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/50eef190-3fdf-421c-a091-3bc635ebc7ec.jpeg""}",2,,,2018-10-28 11:50:43 UTC,2018-10-28 11:50:43 UTC
27142981,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170331_-61--40_10-24.jpeg"",""id"":""950""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d20c560b-6883-451e-9961-aa4fbe2e391d.jpeg""}",3,,,2018-10-28 11:50:45 UTC,2018-10-28 11:50:45 UTC
27142982,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170401_-61--40_10-24.jpeg"",""id"":""951""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/267f8f88-142f-4716-b068-7335be0501f1.jpeg""}",2,,,2018-10-28 11:50:46 UTC,2018-10-28 11:50:46 UTC
27142983,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170402_-61--40_10-24.jpeg"",""id"":""952""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6879abe3-ca30-4ee0-931c-a06027b81f41.jpeg""}",2,,,2018-10-28 11:50:47 UTC,2018-10-28 11:50:47 UTC
27142984,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170403_-61--40_10-24.jpeg"",""id"":""953""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/982c7a72-687d-4d8c-86d2-b46ea10e8e6d.jpeg""}",1,,,2018-10-28 11:50:49 UTC,2018-10-28 11:50:49 UTC
27142985,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170404_-61--40_10-24.jpeg"",""id"":""954""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c7eff054-9025-4a92-97fb-c1e2489902f9.jpeg""}",3,,,2018-10-28 11:50:50 UTC,2018-10-28 11:50:50 UTC
27142986,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170405_-61--40_10-24.jpeg"",""id"":""955""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e912dd61-be12-46b3-be2d-7c4c6854e97b.jpeg""}",2,,,2018-10-28 11:50:51 UTC,2018-10-28 11:50:51 UTC
27142987,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170406_-61--40_10-24.jpeg"",""id"":""956""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1d26f581-4c24-4212-beb2-5144401a2203.jpeg""}",2,,,2018-10-28 11:50:52 UTC,2018-10-28 11:50:52 UTC
27142988,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170407_-61--40_10-24.jpeg"",""id"":""957""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/381b5e34-5a96-4c76-9d84-763b99522bb0.jpeg""}",2,,,2018-10-28 11:50:54 UTC,2018-10-28 11:50:54 UTC
27142989,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170408_-61--40_10-24.jpeg"",""id"":""958""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/39f4fc69-b976-43d3-845c-3d0458b6b913.jpeg""}",3,,,2018-10-28 11:50:55 UTC,2018-10-28 11:50:55 UTC
27142990,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170409_-61--40_10-24.jpeg"",""id"":""959""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0ae9ab2a-1a2c-4806-8b50-f957602a1794.jpeg""}",3,,,2018-10-28 11:50:57 UTC,2018-10-28 11:50:57 UTC
27142991,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170410_-61--40_10-24.jpeg"",""id"":""960""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d865071d-396d-4f42-96ed-35662aa9feb3.jpeg""}",1,,,2018-10-28 11:50:59 UTC,2018-10-28 11:50:59 UTC
27142992,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170411_-61--40_10-24.jpeg"",""id"":""961""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c39bb2ad-565a-453a-866e-e08f863ce76c.jpeg""}",1,,,2018-10-28 11:51:00 UTC,2018-10-28 11:51:00 UTC
27142993,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170412_-61--40_10-24.jpeg"",""id"":""962""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0f68ace2-70cc-4f8f-9c2a-ab138758768d.jpeg""}",2,,,2018-10-28 11:51:01 UTC,2018-10-28 11:51:01 UTC
27142994,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170413_-61--40_10-24.jpeg"",""id"":""963""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b0961451-8a9c-420e-ab3c-e83b6b6c2b55.jpeg""}",3,,,2018-10-28 11:51:03 UTC,2018-10-28 11:51:03 UTC
27142995,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170414_-61--40_10-24.jpeg"",""id"":""964""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/aeae4475-f10a-46d9-8bb4-a207cf957125.jpeg""}",1,,,2018-10-28 11:51:04 UTC,2018-10-28 11:51:04 UTC
27142996,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170415_-61--40_10-24.jpeg"",""id"":""965""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/69fcedf8-5eed-4757-854c-366009ac48d6.jpeg""}",1,,,2018-10-28 11:51:05 UTC,2018-10-28 11:51:05 UTC
27142997,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170416_-61--40_10-24.jpeg"",""id"":""966""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ea9880a4-145f-4bfd-8e36-afcac6bf7cd1.jpeg""}",2,,,2018-10-28 11:51:06 UTC,2018-10-28 11:51:06 UTC
27142998,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170417_-61--40_10-24.jpeg"",""id"":""967""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2d029d5e-1e04-40a2-885a-e7375d406ef9.jpeg""}",2,,,2018-10-28 11:51:08 UTC,2018-10-28 11:51:08 UTC
27142999,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170418_-61--40_10-24.jpeg"",""id"":""968""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cf757c04-787d-4188-956a-655ff4e10041.jpeg""}",2,,,2018-10-28 11:51:09 UTC,2018-10-28 11:51:09 UTC
27143000,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170419_-61--40_10-24.jpeg"",""id"":""969""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/70e9a04d-dd5a-4f2b-93ff-122d08f9f715.jpeg""}",1,,,2018-10-28 11:51:10 UTC,2018-10-28 11:51:10 UTC
27143001,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170420_-61--40_10-24.jpeg"",""id"":""970""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/a5ec835e-6b69-418a-97a3-b42936c6b64d.jpeg""}",2,,,2018-10-28 11:51:12 UTC,2018-10-28 11:51:12 UTC
27143002,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170421_-61--40_10-24.jpeg"",""id"":""971""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/baf2fb89-250d-43b3-bd92-873919268784.jpeg""}",0,,,2018-10-28 11:51:13 UTC,2018-10-28 11:51:13 UTC
27143003,7699,8073,60813,"{""fn"":""/project/meteo/work/S.Rasp/cloud-classification/Region1_MAM_Aqua/Aqua_CorrectedReflectance20170422_-61--40_10-24.jpeg"",""id"":""972""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1ac13ac9-84fd-423f-890a-5dbd84603664.jpeg""}",3,,,2018-10-28 11:51:15 UTC,2018-10-28 11:51:15 UTC
